96.24	3.18	19 338 28 99 147 62 85	3.31585456071	0.808863363332	96.9032439092	2.71574435202
97.6	3.9	48 72 80 5 341 85 170	4.68479156629	0.110952938745	97.690999635	3.83622455609
96.85	1.92	15 281 22 51 143 73 104	2.6337981438	-0.41333572227	96.5113370235	2.15727433977
96.34	1.64	19 299 51 -144 184 63 -46	2.1119150695	-0.156637892815	96.2116633486	1.72988535188
96.99	3.6	80 130 21 -78 297 70 -95	4.08954596555	0.436835081434	97.3482468172	3.34909024082
97.48	1.86	45 345 38 120 129 58 69	2.94631830777	-0.963257744859	96.6908696354	2.41318095392
97.16	1.87	15 349 4 139 119 88 87	2.77077846956	-0.695706214847	96.5900198803	2.26944320334
95.92	2.66	51 345 28 126 125 67 72	2.7065352814	0.772335633594	96.5531164729	2.21683700457
97.52	4.02	15 122 67 178 212 88 23	4.73712717085	0.245230585459	97.7211533612	3.87904842612
97.36	3.44	33 85 51 41 326 59 132	4.17069435268	0.0426283680921	97.3949522904	3.41550750277
97.49	3.64	35 87 29 66 294 64 103	4.408936752	0.0513547118696	97.5321120398	3.6104877511
97.56	3.04	57 115 19 -98 303 72 -87	3.95806689881	-0.350642699477	97.2725865937	3.2414742948
95.92	2.85	15 306 9 85 132 81 91	2.86218968901	0.881316172554	96.6425341461	2.34429459877
96	2.63	37 276 24 59 129 69 103	2.72780427525	0.68966717506	96.5653337913	2.23425344286
97.3	4.33	163 217 29 15 113 83 119	4.86478956121	0.602926834541	97.7947203218	3.98350429756
95.63	2.78	29 299 27 79 131 64 95	2.63870072366	1.07845695011	96.5141529102	2.161288979
95.62	2.91	49 320 29 110 117 63 79	2.73949898052	1.16118147734	96.5720515779	2.2438297865
95.72	2.85	35 285 25 63 135 68 102	2.74761380099	1.04495356212	96.5767130238	2.25047468228
97.78	3.43	23 54 88 -1 144 89 -178	4.40346296778	-0.306206773795	97.5289600505	3.60600817218
97.12	3.04	61 95 19 -140 327 78 -76	3.70563094834	0.0089853885189	97.1273658396	3.03483919096
96.32	3.08	24 237 11 27 121 85 100	3.27977923451	0.686063890166	96.8825067494	2.68620870739
97.26	4.56	166 275 13 98 87 77 88	5.03016792478	0.767682154832	97.8900494054	4.11881035724
96.28	1.22	20 308 33 83 137 57 95	1.73352688169	-0.348531190115	95.9944730914	1.41997930023
97.85	2.01	46 257 23 65 103 69 100	3.28162665074	-1.17971005575	96.8835686741	2.68772123531
95.99	2.65	23 297 16 73 135 75 95	2.73845685597	0.709322385078	96.571452947	2.2429764321
96.05	2.89	27 303 13 56 158 79 98	2.96944114242	0.797906169467	96.704155545	2.43211413876
95.74	2.86	31 297 18 81 127 72 93	2.76726427464	1.03432371497	96.5880011419	2.26656559262
96.11	2.51	41 242 47 2 150 88 137	2.69255495422	0.530817264225	96.5450860612	2.20538894666
97.54	4.07	140 71 12 -132 293 81 -82	4.78951154721	0.257637824891	97.7513382486	3.9219111312
95.76	2.77	20 239 29 1 148 89 119	2.70498034486	0.966346291744	96.5522232988	2.21556371724
96.38	1.85	29 305 14 78 138 77 93	2.30683727824	-0.0688654502872	96.3235732379	1.88952038012
97.57	4.74	15 103 62 25 1 68 150	5.35503251094	0.618193587141	98.0774065859	4.38456831019
96.12	2.16	39 247 40 36 128 68 124	2.4116168872	0.321824218128	96.3837383169	1.97532857604
95.42	2.54	26 298 15 68 140 76 96	2.32173294218	1.11270765972	96.3321260486	1.90171916186
96.33	2.74	58 289 33 62 141 61 107	3.00703809303	0.482791095428	96.7257587841	2.46289858052
96.76	4.52	12 117 62 -166 21 78 -29	4.71121726113	1.15282242542	97.7062247058	3.85784764612
95.43	2.42	37 313 32 111 108 60 77	2.22913028286	1.03571691077	96.2789572702	1.82588167624
95.98	2.68	35 4 67 159 102 71 25	2.75730160145	0.734713638929	96.582278102	2.25840760778
97.42	1.37	31 316 36 110 112 56 76	2.51069261692	-1.1956259554	96.4406339071	2.05646363748
96.21	2.69	60 246 47 20 142 75 135	2.89730574826	0.552271206498	96.6627092373	2.37304860244
96.72	4.14	16 124 64 -172 30 83 -26	4.37707593336	0.967407316931	97.5137659428	3.5844136714
95.51	2.13	40 259 41 28 147 72 127	2.03736287256	0.803931041695	96.1688660748	1.66882772053
95.05	2.09	12 258 46 48 131 58 125	1.74096420175	1.15760744303	95.9987414207	1.42607079682
95.17	2.19	12 232 83 -2 322 88 -173	1.89167768882	1.11668911913	96.0852419325	1.54951010807
95.19	2.32	45 295 31 79 128 59 97	2.00967157457	1.17484745066	96.1529703499	1.64614853817
95.51	2.53	27 277 15 46 142 79 101	2.36510196404	1.03331029155	96.3570284183	1.93723591545
95.49	2.77	40 282 29 -84 95 61 -93	2.55031144418	1.18728916424	96.4633871661	2.08890771079
95.12	2.26	16 330 59 161 70 74 33	1.92039257786	1.19775713418	96.1017236774	1.57302815645
97.07	1.67	26 333 8 118 125 83 86	2.55536822217	-0.736912325534	96.4662913623	2.09304871023
96.39	2.39	30 302 17 99 113 73 87	2.75479593858	0.232852589792	96.5808387385	2.25635582965
95.99	2.62	23 167 33 -48 300 66 -114	2.7138817942	0.692113182061	96.5573364182	2.22285281945
97.37	1.72	47 321 30 89 142 60 91	2.76853938972	-0.953682362883	96.5887336341	2.26760972535
97.02	1.86	58 279 37 65 130 57 108	2.6822327029	-0.58689503767	96.5391569569	2.19693634625
96.85	1.38	26 303 14 85 128 76 91	2.19163314428	-0.723351572043	96.2574291855	1.79517272625
96.84	1.45	27 279 17 58 132 75 99	2.24321435262	-0.674980978923	96.2870434912	1.83741600989
97.18	2.29	54 306 30 88 128 60 91	3.12609818482	-0.47084933369	96.7941774596	2.56038284104
97.08	1.03	31 334 29 123 117 66 73	2.03704656725	-1.11256315471	96.168684503	1.6685686671
96.91	1.14	37 349 44 101 154 47 80	2.02953737462	-0.910243461232	96.1643739421	1.66241864803
96.49	1.68	39 304 35 94 119 55 87	2.23072200533	-0.256468833845	96.2798711357	1.82718524006
96.84	1.5	24 271 21 49 135 75 104	2.2841571019	-0.646277073921	96.3105509368	1.87094640286
96.84	1.5	24 327 20 103 134 70 85	2.2841571019	-0.646277073921	96.3105509368	1.87094640286
96.84	1.24	26 271 21 49 135 75 104	2.07124928862	-0.795533445685	96.1883185026	1.69658053181
96.84	1.24	26 327 20 103 134 70 85	2.07124928862	-0.795533445685	96.1883185026	1.69658053181
96.81	1.45	25 317 13 97 130 77 88	2.22599668012	-0.650424612619	96.2771581592	1.82331536623
96.14	2.65	24 194 37 -45 323 65 -118	2.82442239782	0.586591882071	96.620836778	2.31336936889
96.94	1.21	30 325 29 99 135 61 85	2.10408157562	-0.894617778386	96.2071663421	1.72346983008
96.83	1.39	31 349 38 106 149 54 78	2.18834302827	-0.701239513696	96.2555402788	1.79247821496
96.18	2.35	12 337 11 112 134 80 86	2.60163338797	0.381736796064	96.4928629737	2.13093503983
96.34	2.8	12 39 37 -97 228 53 -85	3.0619103189	0.509040493236	96.7572902064	2.50782741572
96.57	2.93	22 232 39 -55 10 59 -115	3.30020926119	0.395528428363	96.8942504064	2.70293525256
96.65	2.2	36 301 31 79 134 59 97	2.74831908841	-0.0889386265964	96.5771181684	2.2510522127
96.92	2.86	35 311 24 83 138 66 93	3.44356854733	0.0691298758419	96.9766658955	2.82030365548
97.23	1.16	21 297 23 70 138 68 98	2.22962874677	-1.16071368627	96.2792434562	1.82628990042
96.35	2.68	19 209 38 -110 54 55 -75	2.96936253076	0.43199987243	96.7041103757	2.43204977105
96.81	1.16	20 331 20 99 142 70 87	1.98851724374	-0.816896242067	96.1408273052	1.62882304872
95.64	2.46	39 252 58 8 158 83 147	2.38223491952	0.886768434433	96.3668663996	1.95126672772
96.32	2.89	18 210 35 92 27 55 88	3.12415957141	0.577043387219	96.7930633402	2.55879556809
96.72	1.98	35 305 27 89 127 63 91	2.60833513533	-0.272509271092	96.4967121163	2.13642303187
97.17	1.18	31 337 39 122 119 58 67	2.21155565875	-1.10011674202	96.2688671295	1.81148865638
97.59	2.04	66 340 46 148 93 68 48	3.15683629086	-0.949822350005	96.8118429921	2.58555006243
97	1.58	43 344 81 -171 253 81 -10	2.4414967267	-0.731302544209	96.4008966268	1.99979797222
96.2	1.97	42 348 55 174 82 85 35	2.30187722804	0.147327505368	96.3207252969	1.88545834506
96.15	2.37	28 7 38 96 180 52 86	2.60081536171	0.417761853764	96.492393143	2.13026516587
96.58	1.7	40 314 27 105 117 63 82	2.29873430445	-0.318657248813	96.3189207129	1.88288444414
96.98	1.09	23 338 27 116 129 66 78	2.02877369964	-0.996252537588	96.1639355652	1.66179319867
96.33	0.3	21 337 38 -88 154 52 -92	1.00867727338	-0.917355402458	95.5785699413	0.82626259162
96.88	1.3	26 312 20 73 150 71 96	2.14334178235	-0.793834627476	96.2297049196	1.75562328215
96.83	1.15	36 317 29 92 135 61 89	1.99180726282	-0.839009937118	96.1427158337	1.63151759355
96.78	1.19	34 326 28 98 137 62 86	1.99586652349	-0.77511562407	96.1450459274	1.6348421493
96.94	1.14	29 353 37 115 143 57 73	2.04675803729	-0.934802968734	96.1742592945	1.67652233451
96.48	1.92	24 308 18 81 137 72 93	2.42152194543	-0.110538449241	96.389426178	1.98344011169
96.5	1.87	24 310 20 89 132 70 90	2.39204980387	-0.155604624816	96.3725023166	1.95930447443
96.39	1.93	50 250 55 16 151 77 144	2.37808748488	-0.0311387579549	96.36448487	1.94787024503
96.34	2.88	12 191 29 91 10 61 89	3.12743152805	0.554946282417	96.7949437324	2.56147453809
96.73	0.98	24 316 24 73 155 67 98	1.79519012322	-0.854716099211	96.0298627402	1.47048400186
97.46	1.67	34 344 19 129 124 75 78	2.77928709658	-1.0560417054	96.5949077165	2.27641051047
96	1.78	42 313 27 101 120 64 84	2.03157075075	0.202028827958	96.1655411743	1.66408398138
95.74	2.4	25 295 13 77 129 77 93	2.39038404876	0.770511700817	96.3715458005	1.95794033156
96.22	2.09	36 321 28 115 112 65 77	2.4116254506	0.199814998799	96.3837432343	1.97533558886
97.01	0.83	21 298 16 71 138 75 95	1.83306496225	-1.17006724451	96.0516005853	1.50150475799
96.8	2.27	31 277 32 45 146 68 114	2.8916819047	-0.171479467451	96.6594781364	2.36844366296
97.01	1.14	19 327 13 106 131 77 86	2.08694152631	-0.992107456492	96.1973267881	1.70943233276
96.55	1.84	23 301 15 75 136 75 94	2.39616635993	-0.213746129023	96.3748661474	1.96267565828
96.76	1.75	29 315 21 91 134 69 89	2.44295694624	-0.437280099626	96.4017351618	2.00099378031
96.95	1.18	29 300 25 66 146 67 101	2.08525479028	-0.920026389952	96.1963584947	1.7080509132
95.43	1.96	40 304 32 86 129 58 92	1.85222894398	0.771934845078	96.062599775	1.51720061603
96.17	2.8	51 339 74 -164 245 75 -16	2.96448019086	0.648106587668	96.701305052	2.428052078
97	0.93	22 312 19 84 139 71 92	1.90922309284	-1.10447607879	96.0953125831	1.56388014798
97.03	2.91	22 17 15 118 167 77 83	3.54758980336	0.00790136110315	97.0364768097	2.90546233646
96.1	1.84	41 314 28 107 115 64 81	2.13805911128	0.15459084342	96.2266721885	1.75129687868
96.74	1.88	12 290 8 65 135 83 93	2.53792825573	-0.346282997713	96.4562753486	2.07876708548
97.18	1.09	36 346 45 149 99 69 50	2.14359660499	-1.15997761828	96.2298512112	1.75583197675
97.23	1.21	32 257 50 19 155 76 138	2.27057254118	-1.13200346648	96.3027512073	1.85982125249
95.37	2.49	26 276 19 43 145 77 104	2.2521141414	1.12496557667	96.2921532654	1.84470458979
97.24	1.32	33 303 31 81 133 59 96	2.36638792026	-1.07702368548	96.3577668266	1.93828903465
96.66	1.77	24 358 31 113 152 61 77	2.40195487343	-0.343955528533	96.3781900747	1.96741605771
96.26	0.77	14 153 33 -85 327 57 -93	1.35349169219	-0.590363863604	95.7763960724	1.10870381048
96.96	1.21	12 338 11 112 136 80 86	2.11556213946	-0.910990041717	96.2137570476	1.73287224747
96.46	1.86	24 308 19 85 134 71 92	2.36091531259	-0.128605462172	96.3546244097	1.93380730271
96.83	1.48	25 310 11 91 129 79 90	2.26204083577	-0.649573390963	96.2978526823	1.85283414802
96.29	1.61	40 249 70 -9 342 82 -159	2.05866491558	-0.132922311775	96.1810944043	1.68627401364
96.69	1.8	24 296 20 70 138 71 97	2.44373322332	-0.351287681868	96.4021809415	2.00162949167
97.44	1.41	35 87 69 19 350 72 157	2.55493020006	-1.18901927709	96.4660397979	2.0926900138
97.09	1.09	21 322 24 93 138 66 89	2.09192341985	-1.0863028124	96.2001867189	1.71351244976
95.94	2.02	36 288 29 67 134 64 102	2.19374460802	0.388834609257	96.2586414125	1.79690195389
97.2	1.25	22 338 33 123 120 63 71	2.2861015654	-1.08447952632	96.3116673807	1.87253882906
96.95	1.09	12 325 10 87 148 80 91	2.01155223175	-0.97169275695	96.154049898	1.64768880106
96.93	1.56	16 329 8 107 131 83 88	2.38494192382	-0.685494629528	96.3684208141	1.95348358863
95.17	2.2	12 81 35 17 337 80 124	1.89987246605	1.12242246571	96.0899455255	1.55622180196
96.88	0.77	44 317 38 120 100 58 69	1.7092968593	-1.09806611112	95.9805674699	1.4001337776
97	0.93	22 319 16 94 135 74 89	1.90922309284	-1.10447607879	96.0953125831	1.56388014798
