93.79	6.26	33 275 68 16 179 75 158	0.827378948521	-0.0051260912852	93.7883528282	6.26485756329
94.14	7.47	124 55 13 77 249 77 93	1.54285870848	1.03072561408	94.4707274487	6.49294658765
93.78	6.5	29 87 69 9 353 81 159	0.894622920441	0.225475374676	93.8524596877	6.28633239879
93.71	6.81	22 1 77 172 93 83 13	0.927784901351	0.54144137382	93.8840765207	6.29692003785
94.68	5.81	66 94 72 168 188 78 19	1.52296765384	-0.713660979209	94.4517484994	6.48661768135
94.1	7.4	33 81 79 0 351 90 169	1.48293599218	0.977026649693	94.4135539363	6.47387832811
94.39	7.61	12 19 23 -98 208 68 -86	1.82243348224	1.08446950289	94.7375329907	6.58182621178
94.84	5.36	75 169 32 -44 298 68 -115	1.53101388261	-1.190937281	94.4594257105	6.48917790353
94.65	5.72	72 207 51 51 78 53 127	1.4660580651	-0.789508031448	94.3974511343	6.46850637755
94.75	5.81	87 83 44 132 211 59 57	1.58900475837	-0.735787565045	94.5147593076	6.50762654804
94.76	7.37	18 144 72 176 235 87 18	2.09394655568	0.740270211566	94.9967363906	6.66800750104
95.45	5.86	10 145 61 176 237 86 29	2.26538362688	-0.909113013814	95.1604478201	6.72235398206
94.4	7.9	181 263 27 -132 128 70 -71	1.9241782562	1.35622471416	94.834654325	6.61413687661
94.87	6.86	206 274 79 0 4 90 -169	2.03551151591	0.222003972762	94.9409429817	6.64947092827
94.68	7.75	33 62 66 16 326 76 156	2.13949672503	1.12577629065	95.0402303324	6.682452432
94.47	7.65	15 138 58 -172 43 83 -32	1.91034907444	1.09715106442	94.8214528182	6.609746305
95.13	6.9	33 56 49 -2 148 89 -139	2.29300073528	0.17807143186	95.186823806	6.73110368022
94.5	8.05	15 332 73 -178 241 88 -17	2.06584796425	1.46690164363	94.9699075059	6.65909493853
93.86	7.75	15 185 73 180 275 90 17	1.36914410522	1.38464881236	94.3049946035	6.43765055758
93.48	7.41	33 219 43 0 309 90 -133	0.903417026422	1.1829204546	93.860843916	6.2891402817
95.29	7.14	32 56 72 8 323 82 162	2.5196477972	0.355412474296	95.4033212886	6.80285680872
94.54	7.3	50 327 71 -168 233 78 -20	1.86479382204	0.743255153442	94.777966872	6.59528069155
95.03	6.97	36 317 59 170 52 81 31	2.22104205012	0.275929694198	95.1181009552	6.70830265832
94.8	6.55	104 283 53 143 38 61 43	1.87116980075	-0.0498877368447	94.7840530747	6.59730554646
94.37	7.7	41 148 85 177 238 87 5	1.83230047492	1.17609691442	94.7469510575	6.58496045385
94.63	7.25	44 331 86 -178 241 88 -4	1.93354265395	0.667463161387	94.8435938274	6.6171097442
94.57	7.28	48 146 87 -179 56 89 -3	1.88664754467	0.714829798186	94.7988275919	6.6022205924
95.38	5.85	33 61 40 1 330 89 130	2.19615350281	-0.896567536015	95.0943330934	6.7004141792
94.74	6.55	120 196 86 4 106 86 176	1.81464759178	-0.0309563277945	94.7301014245	6.57935290568
94.45	7.02	70 117 25 135 250 73 72	1.69104707034	0.50621117888	94.6121356746	6.54007465937
94.42	7.43	28 240 80 8 149 82 170	1.79332416648	0.904365399409	94.7097487754	6.57257863489
94.39	7.58	24 237 84 0 147 90 174	1.81288080429	1.0560304772	94.7284150512	6.57879164358
94.34	7.73	52 156 78 -180 66 90 -12	1.81366898954	1.21400204652	94.7291673623	6.57904203008
93.49	5.12	15 264 79 -11 356 79 -169	0.18004100043	-0.98986350095	93.1714823484	6.05773174396
94.56	7.05	25 54 67 -5 146 85 -157	1.80409553919	0.499924273948	94.7200296983	6.57600071115
94.63	5.77	66 96 69 -175 5 86 -21	1.4630839076	-0.73577584532	94.3946136016	6.46755970244
95.51	6.5	222 15 65 -168 280 79 -25	2.52438461128	-0.320823078152	95.407846669	6.80435539131
94.53	6.06	20 143 71 -179 52 89 -19	1.46099070998	-0.429198941327	94.3926165662	6.46689342767
94.2	5.21	34 331 41 -126 195 58 -63	0.878990155837	-1.13040528279	93.8375557621	6.28134066097
94.44	6	58 197 43 18 94 78 132	1.35704725194	-0.457607001001	94.2934549189	6.43379794887
94.32	7.8	37 237 85 -5 327 85 -174	1.81718012969	1.28666824082	94.7325187023	6.58015741677
93.42	6.79	15 5 49 148 117 67 46	0.648539318713	0.614590589337	93.6178821803	6.20770608338
93.83	7.13	62 254 48 22 149 74 136	1.14290155792	0.80661909044	94.0892014376	6.36555408438
93.81	7.4	73 223 76 14 130 76 165	1.2103486515	1.06881313769	94.1535270068	6.3870567925
94.33	5.36	39 318 24 87 142 66 92	1.04951220698	-1.02946384833	94.0001431368	6.33576763332
93.41	6.2	26 284 64 -161 185 73 -27	0.450269710587	0.0588122631549	93.4289340398	6.14428170332
93.19	5.94	15 112 47 -171 16 84 -44	0.159753489367	-0.117423758598	93.1521574229	6.05122905692
93.45	7.6	60 283 45 31 171 69 131	0.936060765313	1.37244502435	93.8919669803	6.29956197984
94.48	5.2	55 314 31 89 135 59 91	1.14018740778	-1.22868899344	94.0866130141	6.36468862347
93.13	6.26	12 352 49 148 104 66 46	0.205810829458	0.204815387512	93.1960301425	6.06599067341
94.48	5.21	41 320 21 97 133 69 87	1.14337029418	-1.21920881113	94.0896484616	6.36570354898
93.21	5.65	13 178 30 -71 335 62 -101	0.0856666194229	-0.398505915928	93.0815897137	6.02747644611
94.32	7.61	22 143 82 -174 52 84 -8	1.75664976032	1.10656361762	94.6747453153	6.56092556577
92.88	6.71	12 271 42 83 100 48 96	0.114901871915	0.710719086897	93.1094355388	6.03685049628
93.01	6.73	23 101 43 33 345 68 128	0.243607656703	0.688227384934	93.2320359614	6.07810211569
92.86	6.6	12 294 30 58 150 65 107	0.0607688534698	0.612920131858	93.0578759915	6.01949206206
93.81	7.61	12 47 46 -122 269 52 -61	1.27744554371	1.26781033165	94.2175239441	6.40843993092
94.53	5.36	49 330 30 99 139 61 85	1.2383141502	-1.09284376467	94.1801998158	6.39597009168
94.13	5.33	43 323 28 98 135 62 86	0.851171875009	-0.994445472278	93.8110351466	6.27245689254
94.61	5.13	41 76 34 -162 331 80 -58	1.24069245035	-1.33623820776	94.1824682233	6.39672805162
93.78	7.67	20 79 44 -89 257 46 -91	1.26843695897	1.33416528188	94.2089312551	6.40556944128
94.35	5.86	16 255 6 17 148 88 96	1.22761595865	-0.561829887491	94.1699960324	6.3925604745
94.29	5.34	36 330 26 104 135 65 83	1.00538322416	-1.03573724758	93.9580642721	6.32168744708
92.93	6.77	13 169 24 -57 313 70 -104	0.181193848645	0.751604947207	93.1725805112	6.05810124196
94.28	5.12	42 330 28 101 138 62 84	0.925842630463	-1.24110269516	93.8822247123	6.29629998065
94.3	5.24	44 324 40 113 115 54 72	0.982963386546	-1.13369989909	93.9366868802	6.31453267799
93.46	5.32	12 172 23 49 36 73 106	0.215743741717	-0.790820358045	93.2054922254	6.06917376085
94	7.62	12 358 47 -133 232 58 -53	1.45914868977	1.21715898169	94.3908591734	6.46630709742
93.99	7.56	12 197 37 -92 20 53 -89	1.43060185426	1.16345902551	94.363624378	6.45721963306
92.79	6.92	16 167 34 -97 356 57 -85	0.0977052118154	0.938293843924	93.0930560464	6.03133669587
93.96	7.24	12 282 48 -23 28 73 -136	1.3002660454	0.869685253171	94.2392913336	6.41571080109
94.29	5.36	35 335 23 112 131 69 81	1.01175521511	-1.01677911591	93.9641400952	6.32372076035
94.49	7.15	20 63 77 -13 156 78 -167	1.77004562742	0.616825316872	94.6875306548	6.56518230254
94.31	5.41	34 349 21 122 135 72 78	1.04656142957	-0.975725848747	93.9973293733	6.33482623767
94.15	5.22	72 11 21 133 146 75 75	0.834974059963	-1.10505441363	93.7955933427	6.26728350581
93.02	7.08	34 292 52 -128 164 52 -52	0.365310117396	1.01654184364	93.347982559	6.11708368434
93.1	6.46	12 256 52 38 140 61 135	0.241692510392	0.403816637849	93.2302115256	6.07748849223
94.29	5.17	34 323 20 73 162 71 96	0.951218082071	-1.196880826	93.906418634	6.30440041221
92.99	6.59	12 305 32 71 147 60 101	0.179873192974	0.562001306865	93.1713225011	6.05767796001
94.63	5.2	53 329 33 103 134 58 82	1.28184562538	-1.27620442876	94.2217209241	6.40984191816
94.24	5.32	33 326 21 95 141 69 88	0.951812920779	-1.03883414548	93.906985785	6.30459028513
94.6	5.02	54 327 29 102 133 62 83	1.19625549332	-1.43736056646	94.1400856491	6.38256443256
93.24	5.46	20 339 36 -69 134 56 -105	0.0530687385615	-0.588055444088	93.0505422061	6.01702252982
94.51	5.33	43 324 28 99 135 62 85	1.20988653558	-1.11495031818	94.1530862597	6.38690949314
94.41	5.16	47 338 25 97 150 65 87	1.06134904188	-1.24442000666	94.0114304533	6.33954382304
94.03	5.43	48 356 40 124 135 57 65	0.78869586044	-0.867915370671	93.7514768022	6.25250032018
93.2	6.42	22 354 30 -90 174 60 -90	0.322997359587	0.334074317245	93.3076690522	6.10353362521
93.33	5.41	25 333 39 -83 143 52 -96	0.121930585707	-0.664120847497	93.1161303513	6.03910398625
94.6	5.15	59 314 31 92 132 59 89	1.2376086967	-1.3141092015	94.1795269601	6.39574526301
94.14	7.92	21 157 70 -180 67 90 -20	1.686375441	1.45723792394	94.6076773825	6.53858955113
94.23	7.94	15 158 37 -153 46 74 -56	1.77726895765	1.44777732673	94.6944248665	6.56747748909
94.36	5.07	52 344 26 92 162 64 89	0.985465045996	-1.31387947269	93.9390721917	6.31533106758
94.2	7.94	20 154 64 -176 62 87 -26	1.74909722608	1.45724781189	94.6675370904	6.55852549248
94.21	7.89	13 144 49 -179 53 89 -41	1.74254555272	1.40669876497	94.6612841547	6.55644339326
94.18	7.9	20 155 65 -174 62 85 -25	1.71756018721	1.42564955104	94.6374385302	6.54850241987
94.18	7.94	12 148 39 -153 36 74 -54	1.73031632085	1.46356240479	94.6496126808	6.55255677841
94.17	7.92	19 166 78 -171 74 81 -12	1.71454743621	1.44776369088	94.6345632612	6.54754481635
94.19	7.95	14 159 41 -158 52 75 -51	1.74289565549	1.4698832805	94.6616182925	6.55655465667
94.22	7.98	23 9 54 -139 252 58 -44	1.78063179696	1.4888477664	94.6976345056	6.56854598673
94.2	7.96	17 260 76 1 170 89 166	1.75547467984	1.47620446589	94.6736238005	6.56055215095
94.25	7.9	22 142 58 -175 50 86 -32	1.78329964718	1.40354997302	94.7001808269	6.56939364627
94.2	7.93	14 170 55 -164 71 77 -37	1.74590853954	1.4477694781	94.6644937923	6.55751214855
94.17	7.93	12 168 83 -178 78 88 -7	1.7177366761	1.45724183861	94.6376069656	6.5485585164
94.22	7.96	15 138 75 178 229 88 15	1.77425500962	1.46989087618	94.6915482361	6.56651982967
94.21	7.89	16 162 36 -169 63 83 -55	1.74254555272	1.40669876497	94.6612841547	6.55644339326
94.22	7.83	15 145 51 -176 53 87 -39	1.73280846863	1.34667065672	94.6519911505	6.55334883847
94.16	7.94	18 172 61 -174 79 85 -29	1.71153561445	1.4698777458	94.63168889	6.54658749184
94.25	7.87	20 144 65 177 235 87 25	1.77373688315	1.37511395177	94.6910537169	6.56635519722
94.22	7.98	25 169 66 -173 76 84 -25	1.78063179696	1.4888477664	94.6976345056	6.56854598673
94.16	7.92	20 163 54 -162 62 76 -37	1.70515672141	1.45092158179	94.625601147	6.54455987084
94.26	7.99	12 141 42 -169 43 83 -49	1.82137916022	1.48570203933	94.736526645	6.58149129684
94.11	7.91	14 174 90 180 264 90 0	1.65501352175	1.45723606484	94.5777483404	6.52861859967
94.2	7.92	12 76 86 0 346 90 176	1.74271987966	1.43829113983	94.6614505322	6.55649879476
94.16	7.88	16 181 39 -143 60 67 -57	1.69239925464	1.41300920009	94.6134261142	6.54050451064
94.28	7.98	12 184 86 178 274 88 4	1.83697165325	1.46991226275	94.7514097493	6.58644418829
94.14	7.86	17 152 61 -177 60 87 -29	1.66723708338	1.40037008569	94.5894132847	6.53250506879
94.25	7.92	23 148 62 -173 55 84 -28	1.78967495212	1.42250729886	94.7062657518	6.57141922813
94.2	7.77	18 150 69 178 241 88 21	1.69489306227	1.29611554796	94.6158060531	6.5412972685
94.24	7.84	22 154 67 177 245 87 23	1.75478168402	1.34983479455	94.6729623955	6.5603319309
94.17	7.92	20 166 79 -177 76 87 -11	1.71454743621	1.44776369088	94.6345632612	6.54754481635
94.16	7.97	16 155 67 -170 62 81 -23	1.72110415754	1.49831195758	94.6408207914	6.54962885065
94.14	7.95	17 155 35 -151 41 74 -58	1.69594497988	1.48567178252	94.6168099418	6.5416316598
